date,close
2011-06-30,2419.050048828125
2011-07-01,2427.14990234375
2011-07-04,2463.300048828125
2011-07-05,2458.0
2011-07-06,2466.800048828125
2011-07-07,2507.300048828125
2011-07-08,2487.25
2011-07-11,2470.85009765625
2011-07-12,2432.0
2011-07-13,2468.85009765625
2011-07-14,2483.300048828125
2011-07-15,2481.35009765625
2011-07-18,2489.75
2011-07-19,2502.449951171875
2011-07-20,2465.85009765625
2011-07-21,2441.64990234375
2011-07-22,2484.050048828125
2011-07-25,2495.949951171875
2011-07-26,2474.949951171875
2011-07-27,2477.0
2011-07-28,2440.60009765625
2011-07-29,2409.64990234375
2011-08-01,2395.39990234375
2011-08-02,2359.89990234375
2011-08-03,2356.449951171875
2011-08-04,2329.85009765625
2011-08-05,2284.75
2011-08-08,2249.550048828125
2011-08-09,2219.050048828125
2011-08-10,2277.89990234375
2011-08-11,2264.699951171875
2011-08-12,2251.14990234375
2011-08-16,2197.35009765625
2011-08-17,2174.300048828125
2011-08-18,2110.35009765625
2011-08-19,2094.550048828125
2011-08-22,2134.0
2011-08-23,2160.89990234375
2011-08-24,2153.85009765625
2011-08-25,2119.60009765625
2011-08-26,2066.85009765625
2011-08-29,2123.300048828125
2011-08-30,2151.89990234375
2011-09-02,2187.5
2011-09-05,2200.75
2011-09-06,2206.949951171875
2011-09-07,2240.60009765625
2011-09-08,2251.85009765625
2011-09-09,2211.550048828125
2011-09-12,2149.10009765625
2011-09-13,2149.0
2011-09-14,2167.449951171875
2011-09-15,2197.85009765625
2011-09-16,2195.10009765625
2011-09-19,2192.85009765625
2011-09-20,2221.449951171875
2011-09-21,2250.35009765625
2011-09-22,2158.89990234375
2011-09-23,2145.89990234375
2011-09-26,2104.75
2011-09-27,2133.5
2011-09-28,2106.800048828125
2011-09-29,2115.14990234375
2011-09-30,2102.39990234375
2011-10-03,2043.449951171875
2011-10-04,2009.5999755859375
2011-10-05,1995.050048828125
2011-10-07,2022.5999755859375
2011-10-10,2056.10009765625
2011-10-11,2060.35009765625
2011-10-12,2106.449951171875
2011-10-13,2102.60009765625
2011-10-14,2111.85009765625
2011-10-17,2105.699951171875
2011-10-18,2074.199951171875
2011-10-19,2105.949951171875
2011-10-20,2079.85009765625
2011-10-21,2064.25
2011-10-24,2057.550048828125
2011-10-25,2063.14990234375
2011-10-28,2148.75
2011-10-31,2159.75
2011-11-01,2129.35009765625
2011-11-02,2130.300048828125
2011-11-03,2136.14990234375
2011-11-04,2161.10009765625
2011-11-08,2164.89990234375
2011-11-09,2130.0
2011-11-11,2096.39990234375
