date,close
2011-06-30,2884.89990234375
2011-07-01,2882.06005859375
2011-07-04,2898.590087890625
2011-07-05,2889.840087890625
2011-07-06,2887.820068359375
2011-07-07,2935.800048828125
2011-07-08,2900.889892578125
2011-07-11,2879.580078125
2011-07-12,2837.320068359375
2011-07-13,2868.419921875
2011-07-14,2879.97998046875
2011-07-15,2872.5
2011-07-18,2868.449951171875
2011-07-19,2887.010009765625
2011-07-20,2859.7099609375
2011-07-21,2844.699951171875
2011-07-22,2889.449951171875
2011-07-25,2911.6201171875
2011-07-26,2862.81005859375
2011-07-27,2852.25
2011-07-28,2821.760009765625
2011-07-29,2808.860107421875
2011-08-01,2821.219970703125
2011-08-02,2790.699951171875
2011-08-03,2767.760009765625
2011-08-04,2735.760009765625
2011-08-05,2677.3798828125
2011-08-08,2632.89990234375
2011-08-09,2607.25
2011-08-10,2654.4599609375
2011-08-11,2643.389892578125
2011-08-12,2613.3701171875
2011-08-16,2588.93994140625
2011-08-17,2592.0400390625
2011-08-18,2535.530029296875
2011-08-19,2490.530029296875
2011-08-22,2518.860107421875
2011-08-23,2543.590087890625
2011-08-24,2515.580078125
2011-08-25,2490.0400390625
2011-08-26,2440.469970703125
2011-08-29,2523.3798828125
2011-08-30,2562.949951171875
2011-09-02,2584.320068359375
2011-09-05,2578.0400390625
2011-09-06,2597.360107421875
2011-09-07,2631.3798828125
2011-09-08,2643.280029296875
2011-09-09,2598.760009765625
2011-09-12,2541.43994140625
2011-09-13,2538.510009765625
2011-09-14,2568.52001953125
2011-09-15,2599.8798828125
2011-09-16,2604.22998046875
2011-09-19,2581.419921875
2011-09-20,2629.199951171875
2011-09-21,2632.080078125
2011-09-22,2529.22998046875
2011-09-23,2502.449951171875
2011-09-26,2480.360107421875
2011-09-27,2543.6298828125
2011-09-28,2529.070068359375
2011-09-29,2555.090087890625
2011-09-30,2522.280029296875
2011-10-03,2473.050048828125
2011-10-04,2433.050048828125
2011-10-05,2420.050048828125
2011-10-07,2481.35009765625
2011-10-10,2524.449951171875
2011-10-11,2526.39990234375
2011-10-12,2584.5
2011-10-13,2576.85009765625
2011-10-14,2598.35009765625
2011-10-17,2593.10009765625
2011-10-18,2553.050048828125
2011-10-19,2599.5
2011-10-20,2575.64990234375
2011-10-21,2553.60009765625
2011-10-24,2570.25
2011-10-25,2608.800048828125
2011-10-28,2693.14990234375
2011-10-31,2682.85009765625
2011-11-01,2651.800048828125
2011-11-02,2652.39990234375
2011-11-03,2658.39990234375
2011-11-04,2671.60009765625
2011-11-08,2672.550048828125
2011-11-09,2636.60009765625
2011-11-11,2607.699951171875
2011-11-14,2592.800048828125
2011-11-15,2545.0
2011-11-16,2525.300048828125
2011-11-17,2478.75
2011-11-18,2463.60009765625
2011-11-21,2404.14990234375
2011-11-22,2419.64990234375
2011-11-23,2367.800048828125
2011-11-24,2396.199951171875
2011-11-25,2379.25
2011-11-28,2444.64990234375
2011-11-29,2420.800048828125
2011-11-30,2428.0
