date,close
2011-06-30,3117.39990234375
2011-07-01,3109.800048828125
2011-07-04,3122.10009765625
2011-07-05,3097.25
2011-07-06,3100.85009765625
2011-07-07,3174.25
2011-07-08,3151.64990234375
2011-07-11,3122.5
2011-07-12,3063.699951171875
2011-07-13,3097.699951171875
2011-07-14,3110.25
2011-07-15,3105.300048828125
2011-07-18,3097.89990234375
2011-07-19,3118.199951171875
2011-07-20,3078.39990234375
2011-07-21,3061.5
2011-07-22,3119.550048828125
2011-07-25,3180.89990234375
2011-07-26,3094.64990234375
2011-07-27,3069.699951171875
2011-07-28,3040.949951171875
2011-07-29,3029.25
2011-08-01,3061.64990234375
2011-08-02,3024.75
2011-08-03,2978.050048828125
2011-08-04,2951.949951171875
2011-08-05,2884.89990234375
2011-08-08,2841.14990234375
2011-08-09,2808.10009765625
2011-08-10,2862.60009765625
2011-08-11,2832.60009765625
2011-08-12,2805.550048828125
2011-08-16,2777.14990234375
2011-08-17,2779.050048828125
2011-08-18,2749.75
2011-08-19,2683.5
2011-08-22,2733.199951171875
2011-08-23,2762.199951171875
2011-08-24,2731.25
2011-08-25,2721.699951171875
2011-08-26,2668.75
2011-08-29,2759.25
2011-08-30,2780.300048828125
2011-09-02,2785.39990234375
2011-09-05,2788.050048828125
2011-09-06,2782.85009765625
2011-09-07,2845.5
2011-09-08,2856.300048828125
2011-09-09,2810.199951171875
2011-09-12,2743.050048828125
2011-09-13,2734.89990234375
2011-09-14,2726.60009765625
2011-09-15,2739.10009765625
2011-09-16,2757.10009765625
2011-09-19,2721.35009765625
2011-09-20,2748.35009765625
2011-09-21,2757.949951171875
2011-09-22,2633.199951171875
2011-09-23,2620.050048828125
2011-09-26,2600.35009765625
2011-09-27,2662.60009765625
2011-09-28,2621.800048828125
2011-09-29,2615.199951171875
2011-09-30,2588.949951171875
2011-10-03,2534.60009765625
2011-10-04,2524.050048828125
2011-10-05,2521.800048828125
2011-10-07,2558.89990234375
2011-10-10,2589.39990234375
2011-10-11,2623.85009765625
2011-10-12,2660.699951171875
2011-10-13,2633.050048828125
2011-10-14,2645.75
2011-10-17,2612.64990234375
2011-10-18,2572.35009765625
2011-10-19,2622.199951171875
2011-10-20,2600.699951171875
2011-10-21,2554.25
2011-10-24,2550.35009765625
