date,close
2011-09-07,2527.699951171875
2011-09-08,2523.590087890625
2011-09-09,2523.590087890625
2011-09-12,2456.0
2011-09-13,2407.489990234375
2011-09-14,2414.2900390625
2011-09-15,2461.93994140625
2011-09-16,2481.590087890625
2011-09-19,2457.030029296875
2011-09-20,2495.419921875
2011-09-21,2494.639892578125
2011-09-22,2405.110107421875
2011-09-23,2379.39990234375
2011-09-26,2336.169921875
2011-09-27,2389.030029296875
2011-09-28,2367.179931640625
2011-09-29,2384.7900390625
2011-09-30,2348.60009765625
2011-10-03,2299.320068359375
2011-10-04,2271.889892578125
2011-10-05,2264.840087890625
2011-10-07,2325.570068359375
2011-10-10,2374.010009765625
2011-10-11,2382.580078125
2011-10-12,2422.409912109375
2011-10-13,2397.52001953125
2011-10-14,2405.10009765625
2011-10-17,2392.080078125
2011-10-18,2367.97998046875
2011-10-19,2405.469970703125
2011-10-20,2385.889892578125
2011-10-21,2362.719970703125
2011-10-24,2389.429931640625
2011-10-25,2438.679931640625
2011-10-28,2549.449951171875
2011-10-31,2502.469970703125
2011-11-01,2478.18994140625
2011-11-02,2485.699951171875
2011-11-03,2495.35009765625
2011-11-04,2511.889892578125
2011-11-08,2518.06005859375
2011-11-09,2463.4599609375
2011-11-11,2439.489990234375
2011-11-14,2400.179931640625
2011-11-15,2359.159912109375
2011-11-16,2347.010009765625
2011-11-17,2294.010009765625
2011-11-18,2282.820068359375
2011-11-21,2217.429931640625
2011-11-22,2238.050048828125
2011-11-23,2194.300048828125
2011-11-24,2213.27001953125
2011-11-25,2183.25
2011-11-28,2265.219970703125
2011-11-29,2234.489990234375
2011-11-30,2250.3798828125
2011-12-01,2307.389892578125
2011-12-02,2364.909912109375
2011-12-05,2357.969970703125
2011-12-07,2365.169921875
2011-12-08,2309.139892578125
2011-12-09,2280.739990234375
2011-12-12,2203.830078125
2011-12-13,2231.02001953125
2011-12-14,2196.06005859375
2011-12-15,2203.239990234375
2011-12-16,2157.330078125
2011-12-19,2151.77001953125
2011-12-20,2096.860107421875
2011-12-21,2160.18994140625
2011-12-22,2178.5400390625
2011-12-23,2164.409912109375
2011-12-26,2189.280029296875
2011-12-27,2174.919921875
2011-12-28,2149.820068359375
2011-12-29,2127.14990234375
2011-12-30,2113.85009765625
2012-01-02,2121.639892578125
2012-01-03,2186.679931640625
2012-01-04,2177.800048828125
2012-01-05,2164.72998046875
2012-01-06,2164.070068359375
